customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent,recency,frequency,monetary,return_rate,avg_discount,category_diversity,ticket_count,avg_sentiment,avg_resolution_hours,sessions_30d,campaign_clicks_30d,email_opens_30d,last_visit_days_ago,snapshot_date,churn_next_60d,split
CUST01847,2025-08-18,Tier 3,35-44,Referral,Not Enrolled,Makeup,Oily,Yes,16,1,1293.93,0.0,0.15,1,0.0,0.0,0.0,2,0,4,1,2025-09-30,0,train
CUST01848,2024-03-25,Tier 3,45+,Referral,Not Enrolled,Skin Care,Dry,Yes,1,5,5180.32,0.0,0.29,4,1.0,0.59,26.0,10,0,2,1,2025-09-30,0,train
CUST01849,2025-08-26,Tier 2,25-34,Google Search,Not Enrolled,Skin Care,Dry,No,34,1,385.85,0.0,0.36,1,0.0,0.0,0.0,3,0,0,12,2025-09-30,0,test
CUST01850,2024-11-21,Tier 2,18-24,Marketplace,Silver,Hair Care,Dry,No,28,3,1714.05,0.0,0.2833333333333333,2,0.0,0.0,0.0,5,0,0,7,2025-09-30,0,train
CUST01851,2024-07-12,Tier 3,25-34,Marketplace,Not Enrolled,Skin Care,Dry,Yes,355,1,289.22,0.0,0.47,1,0.0,0.0,0.0,2,1,2,60,2025-09-30,1,train
CUST01852,2025-08-11,Tier 1,25-34,Marketplace,Silver,Fragrance,Combination,Yes,48,1,572.93,0.0,0.18,1,1.0,-0.39,25.5,2,3,6,0,2025-09-30,1,train
CUST01853,2024-09-30,Tier 2,35-44,Organic,Silver,Baby Care,Oily,Yes,153,6,3611.41,0.16666666666666666,0.43166666666666664,3,3.0,-0.47333333333333333,15.833333333333334,0,0,0,27,2025-09-30,1,test
CUST01854,2025-04-02,Tier 2,25-34,Influencer,Not Enrolled,Fragrance,Dry,Yes,150,2,1301.87,0.0,0.42000000000000004,2,0.0,0.0,0.0,5,0,0,19,2025-09-30,1,test
CUST01855,2024-11-28,Tier 2,45+,Organic,Not Enrolled,Wellness,Combination,Yes,72,3,2387.65,0.0,0.26666666666666666,2,3.0,-0.2966666666666667,28.900000000000002,11,2,7,5,2025-09-30,0,train
CUST01856,2024-01-18,Tier 1,18-24,Marketplace,Platinum,Baby Care,Dry,Yes,211,3,1379.79,0.6666666666666666,0.31,2,3.0,-0.69,28.3,0,0,4,44,2025-09-30,1,train
CUST01857,2024-03-12,Tier 3,25-34,Influencer,Not Enrolled,Skin Care,Unknown,No,74,9,5573.32,0.0,0.4077777777777778,5,5.0,-0.5519999999999999,43.760000000000005,1,0,0,7,2025-09-30,1,train
CUST01858,2025-09-08,Tier 1,18-24,Referral,Not Enrolled,Skin Care,Normal,Yes,20,1,522.62,0.0,0.2,1,1.0,-1.0,45.9,9,1,6,4,2025-09-30,0,test
CUST01859,2024-06-28,Tier 3,18-24,Referral,Platinum,Baby Care,Oily,Yes,15,2,1262.4,0.0,0.22499999999999998,2,0.0,0.0,0.0,12,5,10,0,2025-09-30,0,train
CUST01860,2025-06-29,Tier 1,35-44,Marketplace,Not Enrolled,Hair Care,Unknown,No,1,2,914.9300000000001,0.5,0.135,2,2.0,-0.38,23.6,9,0,0,19,2025-09-30,0,train
CUST01861,2024-11-08,Tier 3,25-34,Influencer,Not Enrolled,Skin Care,Unknown,Yes,1,3,2676.62,0.0,0.2966666666666667,2,0.0,0.0,0.0,4,2,5,20,2025-09-30,0,train
CUST01862,2024-12-06,Tier 1,25-34,Marketplace,Silver,Wellness,Unknown,Yes,9,3,3486.8,0.0,0.06,2,0.0,0.0,0.0,4,1,7,17,2025-09-30,0,train
CUST01863,2025-03-07,Tier 3,18-24,Referral,Not Enrolled,Hair Care,Oily,No,188,1,530.13,0.0,0.32,1,0.0,0.0,0.0,4,0,0,47,2025-09-30,1,train
CUST01864,2025-02-07,Tier 1,25-34,Google Search,Not Enrolled,Fragrance,Sensitive,No,221,1,519.75,0.0,0.12,1,0.0,0.0,0.0,3,0,0,44,2025-09-30,0,validation
CUST01865,2024-10-09,Tier 3,45+,Marketplace,Not Enrolled,Wellness,Normal,Yes,60,3,1867.7600000000002,0.0,0.18333333333333335,3,2.0,-0.20999999999999996,22.4,4,1,6,13,2025-09-30,1,train
CUST01866,2025-04-29,Tier 1,25-34,Instagram,Not Enrolled,Skin Care,Oily,Yes,70,1,510.52,0.0,0.27,1,1.0,-0.27,25.0,16,0,5,0,2025-09-30,1,train
CUST01867,2025-05-27,Tier 3,25-34,Influencer,Not Enrolled,Hair Care,Sensitive,No,11,1,663.94,0.0,0.19,1,0.0,0.0,0.0,2,0,0,0,2025-09-30,0,train
CUST01868,2025-01-22,Tier 3,25-34,Instagram,Not Enrolled,Baby Care,Sensitive,Yes,80,3,26057.29,0.0,0.21666666666666667,2,0.0,0.0,0.0,4,1,4,15,2025-09-30,1,train
CUST01869,2024-06-25,Tier 1,18-24,Marketplace,Silver,Baby Care,Oily,No,52,8,5254.78,0.125,0.44,5,1.0,0.14,26.2,13,0,0,17,2025-09-30,0,train
CUST01870,2024-07-19,Tier 1,25-34,Instagram,Not Enrolled,Fragrance,Combination,Yes,91,4,4178.4,0.0,0.305,3,2.0,-0.445,6.0,9,1,4,7,2025-09-30,0,test
CUST01871,2025-05-27,Tier 2,35-44,Instagram,Not Enrolled,Hair Care,Normal,No,100,1,1448.69,0.0,0.06,1,1.0,-0.2,21.7,1,0,0,30,2025-09-30,1,validation
CUST01872,2024-01-19,Tier 1,25-34,Instagram,Not Enrolled,Skin Care,Sensitive,Yes,41,7,4856.42,0.0,0.3028571428571429,4,2.0,-0.38499999999999995,11.95,4,0,1,4,2025-09-30,0,train
CUST01873,2024-07-09,Tier 1,25-34,Marketplace,Not Enrolled,Baby Care,Normal,Yes,9,5,2655.24,0.0,0.31,3,0.0,0.0,0.0,5,1,3,0,2025-09-30,0,train
CUST01874,2025-06-01,Tier 3,25-34,Instagram,Not Enrolled,Makeup,Oily,Yes,31,1,663.19,0.0,0.11,1,0.0,0.0,0.0,1,0,3,16,2025-09-30,0,train
CUST01875,2024-02-20,Tier 3,18-24,Instagram,Not Enrolled,Skin Care,Combination,No,74,7,3162.7799999999997,0.0,0.42857142857142855,4,2.0,-0.02999999999999997,13.100000000000001,0,0,0,13,2025-09-30,1,train
CUST01876,2024-04-11,Tier 2,25-34,Marketplace,Not Enrolled,Makeup,Oily,No,143,5,4129.84,0.0,0.236,5,0.0,0.0,0.0,1,0,0,27,2025-09-30,1,train
CUST01877,2024-12-29,Tier 2,35-44,Marketplace,Not Enrolled,Hair Care,Oily,Yes,45,3,2789.21,0.3333333333333333,0.4066666666666667,2,2.0,-0.73,27.9,1,0,0,0,2025-09-30,0,test
CUST01878,2025-06-20,Tier 1,25-34,Instagram,Not Enrolled,Skin Care,Combination,Yes,22,1,314.15,0.0,0.55,1,0.0,0.0,0.0,4,0,2,6,2025-09-30,1,validation
CUST01879,2025-04-28,Tier 2,45+,Marketplace,Gold,Baby Care,Oily,Yes,24,1,709.74,1.0,0.14,1,1.0,-1.0,49.5,5,2,6,4,2025-09-30,1,train
CUST01880,2024-08-20,Tier 3,25-34,Instagram,Not Enrolled,Makeup,Oily,No,231,4,1569.8400000000001,0.0,0.4575,4,1.0,-0.52,45.0,3,0,0,50,2025-09-30,1,train
CUST01881,2024-07-26,Tier 3,35-44,Marketplace,Platinum,Skin Care,Combination,No,8,5,3112.58,0.0,0.264,5,4.0,-0.49999999999999994,24.150000000000002,0,0,0,6,2025-09-30,0,test
CUST01882,2024-02-11,Tier 1,25-34,Organic,Gold,Skin Care,Sensitive,Yes,219,2,965.8,0.0,0.245,2,0.0,0.0,0.0,0,0,0,41,2025-09-30,1,validation
CUST01883,2024-12-26,Tier 3,25-34,Instagram,Not Enrolled,Skin Care,Sensitive,Yes,5,4,2831.88,0.25,0.2625,3,1.0,-1.0,42.1,2,0,3,0,2025-09-30,0,train
CUST01884,2024-07-09,Tier 3,18-24,Google Search,Not Enrolled,Wellness,Normal,Yes,234,3,2372.63,0.0,0.33,2,1.0,-1.0,32.1,2,0,2,51,2025-09-30,1,train
CUST01885,2025-02-11,Tier 1,35-44,Organic,Silver,Hair Care,Combination,Yes,6,5,3303.2799999999997,0.0,0.434,3,1.0,-0.19,31.7,9,2,7,3,2025-09-30,0,train
CUST01886,2025-01-08,Tier 3,35-44,Influencer,Not Enrolled,Skin Care,Oily,No,78,2,948.26,0.0,0.2,2,0.0,0.0,0.0,6,0,0,23,2025-09-30,1,train
CUST01887,2024-01-05,Tier 1,25-34,Instagram,Not Enrolled,Wellness,Unknown,Yes,126,6,3354.62,0.0,0.49000000000000005,4,1.0,-0.33,39.9,1,1,4,30,2025-09-30,1,train
CUST01888,2024-08-04,Tier 2,35-44,Marketplace,Gold,Baby Care,Sensitive,Yes,27,6,3310.32,0.0,0.335,3,1.0,0.3,2.7,3,1,3,3,2025-09-30,0,test
CUST01889,2024-11-04,Tier 2,45+,Marketplace,Silver,Fragrance,Sensitive,No,71,2,1553.42,0.0,0.315,1,0.0,0.0,0.0,5,0,0,20,2025-09-30,0,train
CUST01890,2025-01-21,Tier 1,25-34,Organic,Not Enrolled,Hair Care,Sensitive,Yes,226,1,416.76,0.0,0.28,1,0.0,0.0,0.0,1,3,7,40,2025-09-30,1,train
CUST01891,2024-12-03,Tier 2,25-34,Instagram,Not Enrolled,Fragrance,Sensitive,No,217,2,3614.49,0.0,0.3,2,2.0,-0.41000000000000003,11.85,0,0,0,30,2025-09-30,1,train
CUST01892,2025-06-01,Tier 2,35-44,Referral,Gold,Hair Care,Dry,Yes,39,1,547.55,0.0,0.43,1,0.0,0.0,0.0,5,1,3,7,2025-09-30,0,train
CUST01893,2024-05-20,Tier 1,25-34,Referral,Not Enrolled,Fragrance,Dry,Yes,50,3,2530.01,0.0,0.27666666666666667,2,2.0,-0.42500000000000004,25.1,2,1,3,4,2025-09-30,0,train
CUST01894,2024-12-15,Tier 1,25-34,Organic,Silver,Makeup,Normal,Yes,195,4,3166.55,0.0,0.27749999999999997,4,0.0,0.0,0.0,2,2,5,23,2025-09-30,1,train
CUST01895,2024-10-26,Tier 2,25-34,Influencer,Silver,Hair Care,Combination,Yes,329,1,1344.42,0.0,0.33,1,0.0,0.0,0.0,7,3,7,60,2025-09-30,1,train
CUST01896,2025-04-16,Tier 3,18-24,Referral,Not Enrolled,Fragrance,Unknown,Yes,70,1,177.86,0.0,0.53,1,0.0,0.0,0.0,10,2,8,23,2025-09-30,0,train
CUST01897,2024-03-03,Tier 2,18-24,Google Search,Not Enrolled,Skin Care,Dry,No,28,6,4619.71,0.0,0.20166666666666666,3,1.0,-0.5,46.8,7,0,0,0,2025-09-30,0,train
CUST01898,2024-11-28,Tier 2,35-44,Google Search,Not Enrolled,Skin Care,Sensitive,No,218,1,829.18,0.0,0.23,1,0.0,0.0,0.0,1,0,0,50,2025-09-30,1,train
CUST01899,2025-04-06,Tier 2,18-24,Google Search,Not Enrolled,Hair Care,Sensitive,Yes,53,2,1576.16,0.0,0.435,1,1.0,-0.74,11.0,2,0,2,7,2025-09-30,1,train
CUST01900,2024-05-27,Tier 1,25-34,Organic,Not Enrolled,Hair Care,Unknown,Yes,75,7,5287.41,0.0,0.23857142857142857,4,1.0,-0.13,19.1,9,2,6,0,2025-09-30,0,test
CUST01901,2025-01-01,Tier 1,25-34,Referral,Silver,Fragrance,Normal,Yes,163,3,2344.37,0.0,0.19000000000000003,3,0.0,0.0,0.0,6,2,4,32,2025-09-30,1,train
CUST01902,2025-06-13,Tier 2,45+,Google Search,Silver,Skin Care,Unknown,Yes,53,2,549.9300000000001,0.0,0.48,2,0.0,0.0,0.0,1,0,1,19,2025-09-30,0,train
CUST01903,2024-01-27,Tier 3,35-44,Marketplace,Not Enrolled,Skin Care,Combination,No,20,8,5239.29,0.25,0.28,3,4.0,-0.8300000000000001,40.349999999999994,8,0,0,0,2025-09-30,0,train
CUST01904,2025-03-15,Tier 2,45+,Google Search,Silver,Makeup,Combination,Yes,39,3,2969.4300000000003,0.3333333333333333,0.2733333333333334,3,3.0,0.03666666666666666,24.399999999999995,4,0,0,3,2025-09-30,0,validation
CUST01905,2025-05-26,Tier 1,35-44,Instagram,Gold,Baby Care,Oily,Yes,2,3,2083.6400000000003,0.0,0.15333333333333335,2,1.0,-0.62,38.7,6,3,8,1,2025-09-30,0,train
CUST01906,2025-05-03,Tier 1,18-24,Organic,Not Enrolled,Skin Care,Oily,Yes,81,1,555.37,0.0,0.5,1,0.0,0.0,0.0,3,0,2,28,2025-09-30,0,test
CUST01907,2024-04-18,Tier 3,35-44,Organic,Silver,Hair Care,Normal,Yes,32,5,3168.6099999999997,0.0,0.21200000000000002,2,0.0,0.0,0.0,3,1,2,24,2025-09-30,0,test
CUST01908,2024-10-28,Tier 3,18-24,Google Search,Not Enrolled,Fragrance,Combination,Yes,216,3,1025.52,0.0,0.4366666666666667,3,0.0,0.0,0.0,1,0,0,49,2025-09-30,1,test
CUST01909,2025-03-11,Tier 1,45+,Marketplace,Silver,Skin Care,Dry,No,37,1,825.7,0.0,0.07,1,0.0,0.0,0.0,13,0,0,5,2025-09-30,0,train
CUST01910,2024-01-15,Tier 3,18-24,Google Search,Silver,Skin Care,Oily,Yes,130,5,2642.55,0.0,0.21400000000000002,3,0.0,0.0,0.0,1,0,0,40,2025-09-30,1,train
CUST01911,2024-01-20,Tier 3,45+,Instagram,Gold,Hair Care,Oily,No,40,8,5924.11,0.0,0.18375,3,2.0,-0.5650000000000001,38.95,4,0,0,9,2025-09-30,0,train
CUST01912,2024-07-22,Tier 1,18-24,Referral,Not Enrolled,Skin Care,Normal,Yes,43,4,1992.5,0.0,0.3075,2,1.0,-0.07,24.0,13,0,2,10,2025-09-30,0,test
CUST01913,2024-10-12,Tier 2,35-44,Google Search,Not Enrolled,Baby Care,Normal,Yes,78,1,422.52,0.0,0.44,1,0.0,0.0,0.0,2,0,0,6,2025-09-30,1,validation
CUST01914,2024-06-09,Tier 2,35-44,Marketplace,Platinum,Hair Care,Unknown,Yes,83,6,5482.889999999999,0.16666666666666666,0.25333333333333335,2,2.0,0.27,21.0,7,0,5,15,2025-09-30,0,train
CUST01915,2024-06-10,Tier 2,45+,Referral,Not Enrolled,Fragrance,Oily,No,273,4,3357.25,0.0,0.315,3,0.0,0.0,0.0,1,0,0,57,2025-09-30,1,train
CUST01916,2025-07-30,Tier 1,35-44,Organic,Silver,Hair Care,Unknown,Yes,10,2,934.02,0.0,0.29000000000000004,1,0.0,0.0,0.0,3,1,4,0,2025-09-30,0,train
CUST01917,2024-11-07,Tier 1,25-34,Referral,Silver,Baby Care,Sensitive,Yes,196,2,1593.3,0.0,0.27,2,0.0,0.0,0.0,2,0,1,37,2025-09-30,1,test
CUST01918,2024-11-04,Tier 1,35-44,Referral,Not Enrolled,Hair Care,Oily,Yes,170,4,3621.08,0.0,0.1575,3,0.0,0.0,0.0,1,1,3,39,2025-09-30,1,train
CUST01919,2025-08-01,Tier 3,45+,Marketplace,Not Enrolled,Makeup,Sensitive,No,40,1,328.12,0.0,0.55,1,0.0,0.0,0.0,10,0,0,6,2025-09-30,0,train
CUST01920,2024-02-03,Tier 2,25-34,Influencer,Silver,Skin Care,Dry,Yes,215,4,2814.54,0.25,0.275,2,1.0,-0.92,9.9,1,0,1,48,2025-09-30,1,validation
CUST01921,2024-06-20,Tier 1,25-34,Instagram,Not Enrolled,Baby Care,Sensitive,Yes,75,4,2532.17,0.0,0.15000000000000002,4,1.0,-0.34,22.1,9,0,1,20,2025-09-30,1,train
CUST01922,2024-08-19,Tier 1,45+,Organic,Silver,Skin Care,Combination,Yes,30,3,2918.16,0.0,0.09333333333333332,2,0.0,0.0,0.0,10,1,4,9,2025-09-30,0,train
CUST01923,2024-08-01,Tier 2,25-34,Google Search,Gold,Skin Care,Dry,Yes,146,3,1359.38,0.0,0.37666666666666665,1,0.0,0.0,0.0,9,2,6,35,2025-09-30,1,train
CUST01924,2025-07-04,Tier 2,18-24,Marketplace,Platinum,Skin Care,Dry,No,61,1,371.86,0.0,0.25,1,0.0,0.0,0.0,13,0,0,6,2025-09-30,0,validation
CUST01925,2025-08-16,Tier 3,18-24,Marketplace,Not Enrolled,Wellness,Normal,Yes,12,1,448.97,0.0,0.34,1,0.0,0.0,0.0,12,2,5,0,2025-09-30,0,test
CUST01926,2025-05-23,Tier 1,25-34,Referral,Silver,Skin Care,Oily,No,130,1,449.37,0.0,0.32,1,0.0,0.0,0.0,5,0,0,18,2025-09-30,1,train
CUST01927,2024-04-05,Tier 3,25-34,Google Search,Platinum,Skin Care,Dry,Yes,163,3,3362.8999999999996,0.0,0.3,2,0.0,0.0,0.0,1,1,2,25,2025-09-30,1,train
CUST01928,2025-01-16,Tier 1,25-34,Influencer,Gold,Skin Care,Sensitive,Yes,6,3,1788.02,0.3333333333333333,0.22999999999999998,3,1.0,-1.0,32.1,14,3,7,11,2025-09-30,0,train
CUST01929,2025-01-27,Tier 3,18-24,Marketplace,Gold,Hair Care,Combination,No,163,2,735.4100000000001,0.0,0.255,2,0.0,0.0,0.0,5,0,0,29,2025-09-30,1,validation
CUST01930,2025-06-29,Tier 1,45+,Instagram,Not Enrolled,Skin Care,Oily,Yes,19,2,1131.9099999999999,0.0,0.21,2,0.0,0.0,0.0,2,0,0,12,2025-09-30,0,train
CUST01931,2024-11-21,Tier 1,18-24,Organic,Not Enrolled,Baby Care,Sensitive,Yes,10,2,975.78,0.0,0.32,2,0.0,0.0,0.0,11,0,4,6,2025-09-30,0,train
CUST01932,2025-08-28,Tier 1,25-34,Referral,Platinum,Hair Care,Unknown,Yes,12,1,1359.13,0.0,0.33,1,0.0,0.0,0.0,11,2,10,2,2025-09-30,0,train
CUST01933,2024-08-29,Tier 1,35-44,Organic,Not Enrolled,Wellness,Oily,Yes,39,6,3230.78,0.0,0.20166666666666666,5,0.0,0.0,0.0,6,2,5,0,2025-09-30,1,train
CUST01934,2025-07-09,Tier 1,25-34,Referral,Not Enrolled,Baby Care,Dry,No,33,1,585.58,0.0,0.28,1,0.0,0.0,0.0,8,0,0,0,2025-09-30,0,validation
CUST01935,2025-03-16,Tier 1,25-34,Marketplace,Not Enrolled,Hair Care,Unknown,Yes,52,1,308.98,0.0,0.33,1,0.0,0.0,0.0,8,1,3,5,2025-09-30,1,train
CUST01936,2025-06-16,Tier 2,25-34,Organic,Silver,Baby Care,Unknown,Yes,34,1,300.34,0.0,0.3,1,0.0,0.0,0.0,8,2,7,0,2025-09-30,0,train
CUST01937,2025-05-04,Tier 3,18-24,Instagram,Not Enrolled,Hair Care,Dry,Yes,120,1,383.33,0.0,0.19,1,0.0,0.0,0.0,3,0,2,27,2025-09-30,1,train
CUST01938,2024-11-22,Tier 1,35-44,Marketplace,Not Enrolled,Skin Care,Dry,No,45,4,1866.8,0.5,0.2175,3,2.0,-0.815,29.549999999999997,4,0,0,0,2025-09-30,0,train
CUST01939,2025-02-19,Tier 3,18-24,Google Search,Not Enrolled,Hair Care,Normal,No,34,4,3249.84,0.0,0.1975,2,1.0,-0.49,18.7,13,0,0,15,2025-09-30,0,train
CUST01940,2024-06-22,Tier 1,35-44,Google Search,Not Enrolled,Baby Care,Normal,Yes,8,7,6388.84,0.0,0.27,5,1.0,0.2,10.6,12,1,7,14,2025-09-30,0,train
CUST01941,2024-06-23,Tier 2,35-44,Instagram,Not Enrolled,Skin Care,Sensitive,No,47,9,5847.1900000000005,0.1111111111111111,0.28777777777777774,4,2.0,-0.725,23.950000000000003,11,0,0,14,2025-09-30,0,train
CUST01942,2024-07-08,Tier 3,18-24,Marketplace,Not Enrolled,Skin Care,Oily,Yes,249,1,523.56,0.0,0.2,1,0.0,0.0,0.0,4,2,5,41,2025-09-30,1,train
CUST01943,2024-07-24,Tier 1,25-34,Instagram,Gold,Skin Care,Normal,Yes,52,4,4844.02,0.25,0.23500000000000001,3,1.0,-0.04,7.7,10,0,1,23,2025-09-30,0,train
CUST01944,2024-01-22,Tier 1,45+,Referral,Not Enrolled,Hair Care,Combination,Yes,13,7,5245.9800000000005,0.0,0.20714285714285716,3,2.0,-0.12000000000000001,19.05,6,0,0,4,2025-09-30,0,train
CUST01945,2025-04-30,Tier 3,45+,Google Search,Not Enrolled,Baby Care,Sensitive,Yes,118,1,554.68,0.0,0.29,1,0.0,0.0,0.0,0,0,0,24,2025-09-30,1,test
CUST01946,2024-10-04,Tier 2,25-34,Referral,Not Enrolled,Skin Care,Oily,Yes,118,3,1522.71,0.0,0.33666666666666667,3,2.0,-0.33499999999999996,22.75,4,2,4,10,2025-09-30,0,train
CUST01947,2024-01-13,Tier 3,25-34,Google Search,Silver,Wellness,Sensitive,Yes,123,7,4832.0599999999995,0.0,0.27714285714285714,4,0.0,0.0,0.0,6,1,2,20,2025-09-30,1,train
CUST01948,2024-10-21,Tier 2,18-24,Referral,Not Enrolled,Baby Care,Combination,Yes,170,2,1170.93,0.0,0.375,2,1.0,-0.67,23.9,3,0,1,47,2025-09-30,1,train
CUST01949,2024-02-02,Tier 2,25-34,Organic,Silver,Skin Care,Oily,No,136,8,9603.31,0.0,0.21125,4,1.0,0.01,25.0,9,0,0,31,2025-09-30,1,test
CUST01950,2024-12-14,Tier 2,18-24,Instagram,Not Enrolled,Fragrance,Normal,Yes,136,3,1395.9099999999999,0.0,0.33,1,0.0,0.0,0.0,2,0,3,32,2025-09-30,1,train
CUST01951,2024-06-21,Tier 1,25-34,Google Search,Silver,Skin Care,Combination,Yes,125,4,2559.6099999999997,0.0,0.28500000000000003,2,1.0,-0.22,27.2,2,0,5,46,2025-09-30,1,train
CUST01952,2024-07-20,Tier 1,25-34,Google Search,Not Enrolled,Wellness,Dry,Yes,313,2,922.6,0.0,0.305,1,0.0,0.0,0.0,3,0,0,59,2025-09-30,1,validation
CUST01953,2025-01-22,Tier 1,35-44,Referral,Not Enrolled,Makeup,Dry,Yes,176,1,886.28,0.0,0.34,1,0.0,0.0,0.0,0,0,1,38,2025-09-30,1,test
CUST01954,2024-01-13,Tier 1,45+,Google Search,Not Enrolled,Hair Care,Sensitive,Yes,50,10,7300.599999999999,0.2,0.31100000000000005,2,3.0,-0.5666666666666668,18.833333333333332,2,0,3,12,2025-09-30,0,train
CUST01955,2024-10-12,Tier 3,25-34,Marketplace,Gold,Skin Care,Dry,Yes,25,7,2957.63,0.0,0.4014285714285714,5,2.0,-0.405,23.75,11,4,9,2,2025-09-30,0,train
CUST01956,2025-05-15,Tier 2,35-44,Marketplace,Not Enrolled,Hair Care,Normal,Yes,78,1,301.98,0.0,0.28,1,0.0,0.0,0.0,5,1,3,2,2025-09-30,1,validation
CUST01957,2024-03-25,Tier 2,25-34,Marketplace,Gold,Fragrance,Sensitive,No,210,3,2989.2,0.0,0.2833333333333333,3,1.0,0.23,1.0,3,0,0,50,2025-09-30,1,validation
CUST01958,2024-08-27,Tier 3,25-34,Influencer,Silver,Hair Care,Sensitive,No,113,7,3390.38,0.14285714285714285,0.36428571428571427,2,4.0,-0.35,13.75,5,0,0,20,2025-09-30,1,train
CUST01959,2025-09-15,Tier 3,25-34,Instagram,Not Enrolled,Makeup,Normal,No,9,1,676.52,0.0,0.24,1,0.0,0.0,0.0,4,0,0,2,2025-09-30,0,train
CUST01960,2025-04-10,Tier 3,25-34,Google Search,Not Enrolled,Skin Care,Combination,No,25,1,1173.93,0.0,0.13,1,0.0,0.0,0.0,4,0,0,3,2025-09-30,0,train
CUST01961,2024-09-10,Tier 3,25-34,Marketplace,Not Enrolled,Skin Care,Combination,Yes,79,4,3056.04,0.0,0.275,4,2.0,-0.115,27.65,1,1,3,16,2025-09-30,1,train
CUST01962,2024-05-03,Tier 1,25-34,Marketplace,Not Enrolled,Fragrance,Combination,No,142,8,5467.6900000000005,0.125,0.205,4,2.0,-0.6599999999999999,25.75,2,0,0,23,2025-09-30,1,train
CUST01963,2025-06-08,Tier 2,25-34,Referral,Not Enrolled,Makeup,Unknown,Yes,113,1,827.54,0.0,0.23,1,0.0,0.0,0.0,6,0,3,30,2025-09-30,1,train
CUST01964,2025-08-09,Tier 1,25-34,Organic,Silver,Makeup,Normal,No,15,1,848.15,0.0,0.43,1,0.0,0.0,0.0,4,0,0,0,2025-09-30,0,train
CUST01965,2024-11-26,Tier 3,35-44,Marketplace,Not Enrolled,Skin Care,Oily,Yes,196,2,1060.55,0.0,0.4,2,1.0,-0.9,65.1,3,1,8,39,2025-09-30,1,train
CUST01966,2024-03-20,Tier 1,25-34,Marketplace,Not Enrolled,Hair Care,Dry,No,49,6,5099.78,0.16666666666666666,0.20333333333333334,5,1.0,-1.0,34.7,9,0,0,16,2025-09-30,1,train
CUST01967,2024-01-16,Tier 3,25-34,Marketplace,Not Enrolled,Fragrance,Normal,Yes,28,4,1574.64,0.0,0.28,2,2.0,-0.16999999999999998,32.85,12,0,4,2,2025-09-30,1,train
CUST01968,2025-05-17,Tier 1,18-24,Marketplace,Platinum,Makeup,Dry,Yes,59,1,1323.58,1.0,0.19,1,1.0,-0.89,24.1,2,1,2,3,2025-09-30,1,validation
CUST01969,2025-03-09,Tier 1,35-44,Google Search,Not Enrolled,Skin Care,Oily,Yes,80,2,1641.0,0.0,0.27,2,1.0,0.52,17.9,3,0,3,23,2025-09-30,0,validation
CUST01970,2024-08-28,Tier 1,45+,Organic,Gold,Hair Care,Unknown,Yes,84,3,1898.37,0.0,0.18333333333333335,1,0.0,0.0,0.0,14,2,5,17,2025-09-30,0,train
CUST01971,2025-03-04,Tier 3,25-34,Marketplace,Not Enrolled,Hair Care,Normal,Yes,10,2,2559.3999999999996,0.5,0.28500000000000003,2,1.0,-1.0,44.7,12,1,7,6,2025-09-30,0,train
CUST01972,2024-06-15,Tier 1,45+,Referral,Not Enrolled,Makeup,Unknown,No,4,9,4551.23,0.1111111111111111,0.2744444444444445,4,2.0,-0.20999999999999996,20.5,15,0,0,0,2025-09-30,0,train
CUST01973,2024-03-18,Tier 2,25-34,Google Search,Not Enrolled,Wellness,Combination,Yes,89,3,2694.88,0.0,0.21666666666666667,2,0.0,0.0,0.0,18,2,5,23,2025-09-30,0,train
CUST01974,2024-04-26,Tier 2,25-34,Referral,Silver,Wellness,Oily,Yes,54,5,2533.77,0.0,0.238,3,2.0,-0.14999999999999997,18.7,9,0,2,2,2025-09-30,0,train
CUST01975,2024-05-25,Tier 2,45+,Instagram,Not Enrolled,Wellness,Oily,Yes,57,5,3442.37,0.0,0.282,3,1.0,0.21,12.2,9,0,5,6,2025-09-30,0,train
CUST01976,2024-11-01,Tier 3,18-24,Instagram,Not Enrolled,Baby Care,Normal,Yes,100,5,4264.75,0.2,0.124,4,3.0,-0.82,25.233333333333334,15,1,7,25,2025-09-30,0,train
CUST01977,2025-02-15,Tier 1,18-24,Influencer,Not Enrolled,Baby Care,Sensitive,No,68,2,1844.12,0.0,0.28,2,1.0,-0.47,19.2,8,0,0,8,2025-09-30,0,test
CUST01978,2024-01-20,Tier 2,25-34,Marketplace,Platinum,Wellness,Dry,Yes,156,7,6034.36,0.14285714285714285,0.3842857142857143,5,2.0,-0.42000000000000004,29.299999999999997,2,1,2,27,2025-09-30,1,train
CUST01979,2025-07-06,Tier 3,18-24,Marketplace,Silver,Fragrance,Combination,No,61,1,669.46,0.0,0.29,1,0.0,0.0,0.0,13,0,0,7,2025-09-30,0,train
CUST01980,2024-01-16,Tier 2,25-34,Organic,Not Enrolled,Skin Care,Oily,Yes,1,8,7551.46,0.125,0.20375000000000001,4,1.0,-1.0,43.6,10,2,6,3,2025-09-30,0,train
CUST01981,2024-09-27,Tier 1,25-34,Organic,Not Enrolled,Baby Care,Unknown,Yes,84,4,4730.360000000001,0.0,0.235,4,1.0,-1.0,29.9,13,2,6,12,2025-09-30,0,train
